CODE_FOURNISSEUR;NO_COMMANDE_FOURNISSEUR;CODE_RAYON;CLASSE_STOCKAGE;SITUATION_COMMANDE;DATE_COMMANDE;DATE_LIVRAISON;CDBASE;EAN;LIBELLÉ_ARTICLE;QUANTITE_CONFIRMEE;STOCK_MARCHAND;STOCK;RAL
522;1611950;;1060;3;26/05/2025;28/05/2025;6737668;3123349014761;PET 1L JOKER LE FRUIT POMME;36;134;65;36
522;1611950;;1060;3;26/05/2025;28/05/2025;6846589;3272036007835;70CL GRENADINE MDV;30;173;98;48
522;1611950;;1060;3;26/05/2025;28/05/2025;6901722;5410228267171;6X25CL BIERE LEFFE BLONDE 0 0;12;71;32;28
522;1611950;;1060;3;26/05/2025;28/05/2025;6914524;3057640514098;MENTHE CONCOMBRE BIO PET 75CL;18;72;38;18
522;1611950;;1060;3;26/05/2025;28/05/2025;6946413;8002270666674;6X33CL PECH/CLEM MOMENT S PEL;8;38;11;20
522;1611950;;1060;3;26/05/2025;28/05/2025;6951297;3068320123424;PET SALVETAT CITR 1 15L;66;197;32;102
522;1611950;;1060;3;26/05/2025;28/05/2025;6951298;3068320123455;SALVETAT CITRON VERDELLI 1 15L;18;110;94;0
522;1611950;;1060;3;26/05/2025;28/05/2025;6957220;3080216055275;12X27 5CL TOURTEL TWIST CITRO;11;63;43;121
557;1611953;13;1080;3;26/05/2025;28/05/2025;3851916;3436590660015;1KG 20CREPES DINDE FROMA HALAL;4;27;24;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;3852109;3560070357062;450G PUREE CAROTTES CRF BIO;10;45;28;10
557;1611953;13;1080;3;26/05/2025;28/05/2025;3915153;3560070356973;750G CHOUX FLEUR PRECUIT CRF E;12;65;45;12
557;1611953;13;1080;3;26/05/2025;28/05/2025;3917151;3560070356942;750G H VERT EX F PRECUI CRFEX;24;119;74;24
557;1611953;13;1080;3;26/05/2025;28/05/2025;3958378;3560070427949;4X120G SH LIMOUSIN 15  CRF ORI;18;76;60;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;3958617;3560070427918;4X120G SH CHAROLAI 15  CRF ORI;30;99;53;18
557;1611953;13;1080;3;26/05/2025;28/05/2025;4012752;3560070445073;450G PUREE DE BROCOLIS BIO;20;60;33;10
557;1611953;13;1080;3;26/05/2025;28/05/2025;4026112;3560070463428;1KG TRIO CHOUX SURG CRF CLASS;10;51;24;20
557;1611953;13;1080;3;26/05/2025;28/05/2025;4041260;3256830002951;1KG LA NOISETTE MC CAIN;30;98;51;20
557;1611953;13;1080;3;26/05/2025;28/05/2025;4041290;3256830002920;1KG LA RISSOLEE MAC CAIN;40;117;51;30
557;1611953;13;1080;3;26/05/2025;28/05/2025;4086597;3560070465866;600G RATATOUIL CUISINE BIO CRF;10;37;20;10
557;1611953;13;1080;3;26/05/2025;28/05/2025;4140012;3248833086700;900G POULET ROTI PDT MARIE;8;22;8;8
557;1611953;13;1080;3;26/05/2025;28/05/2025;6288526;8710438107944;650G COTE BRASSERIE MCCAIN;90;175;89;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;6299034;3560071019228;15X30G BAT POISSON PANE PP BLC;30;139;93;20
557;1611953;13;1080;3;26/05/2025;28/05/2025;6401286;3436598136352;LE HACHE DE BOEUF EXTRA TENDRE;6;31;27;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;6433679;3381590001071;10X100G STEAKS HACHES NO NAME;30;94;0;66
557;1611953;13;1080;3;26/05/2025;28/05/2025;6465233;3282740301334;1 05KG BRANDADE MORUE TIPIAK;16;36;22;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;6474970;3599741004707;800G EPINARDS BRANCHES CREME;8;32;18;8
557;1611953;13;1080;3;26/05/2025;28/05/2025;6542508;3560071168773;480G 8X60ML ICE JETS CRF CLASS;10;63;46;10
557;1611953;13;1080;3;26/05/2025;28/05/2025;6550021;3560071176334;750G PT POIS XF PREC SURG CRF;12;70;49;12
557;1611953;13;1080;3;26/05/2025;28/05/2025;6550099;3560071176266;750G CAROTTE ROND VAPEUR CRF E;40;111;24;50
557;1611953;13;1080;3;26/05/2025;28/05/2025;6569750;8710438112429;650G SIGNATURE CRISPERS;20;56;19;20
557;1611953;13;1080;3;26/05/2025;28/05/2025;6575670;3560071190521;400G VIANDE HACHEE 15  CRF BIO;15;95;54;30
557;1611953;13;1080;3;26/05/2025;28/05/2025;6591642;8008698026090;300G PIZZA MARGHERITA LACT FRE;10;28;11;10
691;1611962;;1070;3;26/05/2025;28/05/2025;5628189;8002710335146;250G MOZZARELLA BUFALA ZANETTI;8;26;19;0
691;1611962;;1070;3;26/05/2025;28/05/2025;5958464;3155250367926;3X20CL SECRET CREME SE PDT;24;68;46;0
691;1611962;;1070;3;26/05/2025;28/05/2025;6159317;3155251205395;3X20CL UHT FL LEG 12  BRIDELIC;40;137;100;0
691;1611962;;1070;3;26/05/2025;28/05/2025;6159438;3760253430623;120G 4T SF NORVEGE PET NAVIRE;24;108;87;0
691;1611962;;1070;3;26/05/2025;28/05/2025;6162997;3155251205425;50CL CF EP LEG 15  BRIDELICE;48;126;82;0
691;1611962;;1070;3;26/05/2025;28/05/2025;6209906;3155251205548;45CL CF EP ENT 30  PRESIDENT;48;115;71;0
691;1611962;;1070;3;26/05/2025;28/05/2025;7698595;3560071455804;100G GRANA PADANO RAPE AOP CRF;220;763;552;0
691;1611962;;1070;3;26/05/2025;28/05/2025;761356;3302741859105;400G PAELLA VALENCIA F MICH TR;16;62;31;16
691;1611962;;1071;3;26/05/2025;28/05/2025;843351;3270190021322;12X125G YRT BIF NAT CRF CLASS;360;597;240;0
691;1611962;;1071;3;26/05/2025;28/05/2025;843358;3270190023302;16X125G YRT FRTS MRCX CRF CLA;297;516;222;0
691;1611962;;1070;3;26/05/2025;28/05/2025;843364;3270190024439;4X125G CREM DESS CARAM CRF CLA;36;164;108;24
691;1611962;;1070;3;26/05/2025;28/05/2025;843365;3270190023135;4X125G CREM DESS CHOCO CRF CLA;36;193;138;24
691;1611962;;1071;3;26/05/2025;28/05/2025;6479870;3273230277970;330G MERGUEZ LR X6;8;17;2;8
691;1611962;;1071;3;26/05/2025;28/05/2025;6727874;3039050351463;2X110G BURGER DU CHEF 5  MG;16;74;31;28
691;1611962;;1071;3;26/05/2025;28/05/2025;6842111;3245415860628;250G VB ENTRECOTE   X1 CRF BIO;8;15;4;4
691;1611962;;1071;3;26/05/2025;28/05/2025;6842400;3245415860642;110G VB STEAK  X2 CRF BIO;12;81;46;24
691;1611962;;1071;3;26/05/2025;28/05/2025;6941520;3245415882354;400G PC COTE PR S/OS X4 SV FQC;12;74;47;16
691;1611962;;1071;3;26/05/2025;28/05/2025;6941521;3245415882385;500G PC ROTI FILET SV FQC;16;56;33;8
691;1611962;;1071;3;26/05/2025;28/05/2025;6941522;3245415882415;500G PC FILET MIGNON SV FQC;64;197;67;68
691;1611962;;1071;3;26/05/2025;28/05/2025;6972568;3181238976446;CARPACCIO A LA THAI 230G VBF;8;17;11;0
691;1611962;;1071;3;26/05/2025;28/05/2025;7078062;3245415911672;500G PAUPIETTE PORC X4 CRF;28;155;93;36
691;1611962;;1071;3;26/05/2025;28/05/2025;7130982;3245415923705;320G MERGUEZ XXL X4 CRF;15;69;34;21
691;1611962;;1071;3;26/05/2025;28/05/2025;7190660;3039050533845;COTE  PORC X2 300G  PF BM;20;48;9;20
691;1611962;;1070;3;26/05/2025;28/05/2025;7215652;3245415936897;190G CARPACCIO OLIVE CITR CRF;30;99;29;42
691;1611962;;1071;3;26/05/2025;28/05/2025;1027959;3266980123987;720G FILET POULET JAUNE LG;196;493;89;212
691;1611962;;1070;3;26/05/2025;28/05/2025;1083911;3270190022367;320G MELANGE GOURMAND CRF;16;108;47;48
691;1611962;;1070;3;26/05/2025;28/05/2025;1083941;3270190021865;200G COEUR LAITUE CARREFOUR;108;207;7;96
691;1611962;;1070;3;26/05/2025;28/05/2025;1083957;3270190021841;250G COMPOSEE CARREFOUR;24;86;30;36
691;1611962;;1070;3;26/05/2025;28/05/2025;1084039;3270190021889;125G BOUQUET MACHE CRF;144;400;152;108
691;1611962;;1070;3;26/05/2025;28/05/2025;1114755;3270190209362;125G PANACHE JEUNE POUSSE CRF;108;375;152;120
691;1611962;;1071;3;26/05/2025;28/05/2025;1190273;3270190208211;250G GRIGNOTTE PLET NAT CRF SE;42;228;123;66
691;1611962;;1071;3;26/05/2025;28/05/2025;1366970;3266980138721;200G PANE PLTX2 S/A LE GAULOIS;90;459;373;0
691;1611962;;1071;3;26/05/2025;28/05/2025;1380678;3266980130015;720G ESCALOP DDE SAT GAULOIS;36;82;15;32
691;1611962;;1070;3;26/05/2025;28/05/2025;2139783;3280222407031;450G MAXI ICEBERG  FLORETTE;24;57;19;16
691;1611962;;1071;3;26/05/2025;28/05/2025;2197124;3230890027529;1KG NUGGETS POULET S/AT M COQ;28;102;47;28
691;1611962;;1070;3;26/05/2025;28/05/2025;2409174;3230890014000;1KG CORDON BLEU PLT S/AT M COQ;72;278;109;100
691;1611962;;1070;3;26/05/2025;28/05/2025;8031750;3302740101106;270G BAT SURIM MOEL FMX18;8;29;15;8
691;1611962;;1070;3;26/05/2025;28/05/2025;8031754;3302740101120;450G BAT SURIM FLEURY X30;32;93;31;32
691;1611962;;1070;3;26/05/2025;28/05/2025;27951;3276550080824;500G BEURRE DOUX;20;61;26;20
691;1611962;;1070;3;26/05/2025;28/05/2025;50172;3184670010532;2X60G CROTTIN CHEVRE RIANS;72;192;124;0
691;1611962;;1070;3;26/05/2025;28/05/2025;109508;3294580102019;450G REBLOCHON AOP POCHAT;42;103;40;24
691;1611962;;1071;3;26/05/2025;28/05/2025;228178;3286151301204;12X115G FROMAGE BLC40 MG ETREZ;10;8;0;0
691;1611962;;1070;3;26/05/2025;28/05/2025;436907;3245390021557;320G QUENELLES NAT X4 RDF;108;318;88;126
691;1611962;;1070;3;26/05/2025;28/05/2025;540704;3245390037794;6 OEUFS BIO RDF;96;150;59;0
691;1611962;;1070;3;26/05/2025;28/05/2025;544981;3245390038609;300G MONTBELIARD X2 RDF;80;238;103;60
691;1611962;;1070;3;26/05/2025;28/05/2025;544982;3245390038616;350G SAUCISSE MORTEAU RDF;30;68;22;20
691;1611962;;1070;3;26/05/2025;28/05/2025;637444;3153571002816;LT2X 6X40G  QUENELLES NATURE;15;47;6;30
691;1611962;;1070;3;26/05/2025;28/05/2025;751989;3278693504076;4X125G EMPRESURE CHOCOLAT MALO;42;104;35;30
509;1611944;;1060;3;26/05/2025;27/05/2025;7384109;7613287334985;12X85G TENDRES EFFIL GEL POISS;12;21;6;12
509;1611944;;1060;3;26/05/2025;27/05/2025;7384119;7613287333407;44X85G DELICI DUOS CAMPG LEGUM;4;14;10;4
509;1611944;;1060;3;26/05/2025;27/05/2025;7384120;7613287335005;44X85G TENDRES EFFIL GELEE MIX;13;25;12;12
509;1611944;;1060;3;26/05/2025;27/05/2025;7384122;7613287328656;12X85G FELIX SENSATION GELPOIS;12;12;7;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7384128;7613287334497;12X85G FELIX EMINCES GEL MIX;12;18;11;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7385324;7613287328366;24X85G TENDRES EFFIL MIX LEGUM;12;18;7;8
509;1611944;;1060;3;26/05/2025;27/05/2025;7386217;7613287333124;12X85G FELIX EMINC VOLAILL LEG;12;25;28;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7392677;5053990164158;175G PRINGLES BBQ BARBECUE;19;72;39;38
509;1611944;;1060;3;26/05/2025;27/05/2025;7395304;3560071420963;2KG CROQ CHAT NG PLET CRF COMP;12;14;4;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7414853;3560071328931;X50 BATONNETS BEBE CRF BABY;96;232;143;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7415457;3259230000824;1KG SAN MARCO GRAIN N7;18;13;0;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7424011;8445290000675;830G 2EME AGE 5HMO GUIGOZ;12;20;22;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7853213;3178041363969;MIR LESSIVE WHITE 27 LAVAGES;16;24;2;8
509;1611944;;1060;3;26/05/2025;27/05/2025;7853240;3178041363730;36 MESURES POUDRE  LE CHAT;16;15;0;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7853258;3178041361842;35 LAVAGES BEBE LE CHAT;8;58;43;8
509;1611944;;1060;3;26/05/2025;27/05/2025;7853280;3178041363990;MIR VAISSELLE POMME 450ML;32;28;0;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7853285;3178041363853;MIR VAISSELLE FRAMBOISE 450ML;32;97;37;32
509;1611944;;1060;3;26/05/2025;27/05/2025;7853296;3178041363846;MIR VAISSELLE CITRON 450ML;16;27;15;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7853873;3178041364171;XTRA TOTAL 44 LAVAGES;8;35;20;8
509;1611944;;1060;3;26/05/2025;27/05/2025;7853901;3178041364454;XTRA TRIO CAPS TOTAL X34;45;43;0;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7854062;3560071524821;1 5L NETT MENAG FLORAL CR ESS;8;24;10;8
509;1611944;;1060;3;26/05/2025;27/05/2025;7854141;3560071524975;1 5L NETT MENAG CITRON CRF ESS;8;18;12;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7854163;3560071525057;1 5L NETT MENAGER PIN CRF ESS;32;30;0;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7854195;3178041363778;MAIS VRTE RECH AMDE 1 485L 33D;60;58;0;0
522;1611948;;1064;3;26/05/2025;28/05/2025;6545746;5000112611878;PET 1 75L COCA COLA ZERO;366;934;663;0
522;1611948;;1061;3;26/05/2025;28/05/2025;6649361;3119780268894;5L MINI FUT HEINEKEN 5 V;34;109;8;68
522;1611948;;1064;3;26/05/2025;28/05/2025;6673710;3068320120256;EVIAN 1 5L PET MAGNUM;672;4581;3426;672
522;1611948;;1064;3;26/05/2025;28/05/2025;6693287;5449000267412;COCA COLA PET 1 25L CT;489;1221;859;0
522;1611948;;1064;3;26/05/2025;28/05/2025;6734922;3057640262128;8L VOLVIC;360;329;0;0
522;1611948;;1064;3;26/05/2025;28/05/2025;6737272;5449000267467;PET 1 25LX6 COCA COLA;104;366;290;0
522;1611948;;1061;3;26/05/2025;28/05/2025;6810823;3560071230937;3 25KG LIT AGG ULTRA GR F CRF;8;20;25;8
522;1611948;;1061;3;26/05/2025;28/05/2025;6950455;3560071244316;2 5KG LITIERE VEG AGGL 7L CRF;6;11;15;0
522;1611948;;1064;3;26/05/2025;28/05/2025;6985534;3068320123264;PET 1 15L SALVETAT 50 RPET;960;3120;1452;960
522;1611948;;1064;3;26/05/2025;28/05/2025;7057444;3560071256098;1L EAU MIN NAT PRCE NR CRF CLA;1020;1816;1008;48
522;1611948;;1061;3;26/05/2025;28/05/2025;7199510;3068320125367;BID 6L EVIAN RPET;144;164;56;0
522;1611948;;1061;3;26/05/2025;28/05/2025;7210902;5410228280545;28X25CL LEFFE BLONDE 6 6;13;30;18;0
522;1611950;;1060;3;26/05/2025;28/05/2025;6966159;3182280091804;3X33CL ROSE NATUREL ECUSSON 3;12;21;5;6
522;1611950;;1060;3;26/05/2025;28/05/2025;6967957;5449000242136;6X25CL COCA COLA VERRE ZERO;8;29;18;4
522;1611950;;1060;3;26/05/2025;28/05/2025;6967959;5449000092861;CT 6X25CL COCA COLA VERRE;12;98;71;16
522;1611950;;1060;3;26/05/2025;28/05/2025;6973936;5060108450959;8X15CL CAN FEVER TREE TONIC W;3;25;17;6
522;1611950;;1060;3;26/05/2025;28/05/2025;6977330;3560071248727;1L NECT ORAN SSA CRF BIO;36;89;43;12
522;1611950;;1060;3;26/05/2025;28/05/2025;6981236;9002490246624;RB WHITE EDITION 250ML   COCO;48;122;32;48
522;1611950;;1060;3;26/05/2025;28/05/2025;7082058;3560071238674;6X25CL PANAC GRENAD 0 5  CRF S;16;68;33;20
522;1611950;;1060;3;26/05/2025;28/05/2025;7095483;3068320124834;RPET EVIAN 12X33CL BS COLORES;32;31;0;0
522;1611950;;1060;3;26/05/2025;28/05/2025;7101487;3560071252533;2L PUR JUS OR SS PULP CRF BIO;6;23;13;6
522;1611950;;1060;3;26/05/2025;28/05/2025;7123433;5056025440494;33CL BIERE BREWDOG PK IPA 5 4;24;137;68;48
522;1611950;;1060;3;26/05/2025;28/05/2025;7123863;3560071252519;PET 1 5L PJ MULTIVIT CRF EXT;6;31;21;6
522;1611950;;1060;3;26/05/2025;28/05/2025;7152989;3080216054766;TOURTEL TW ANANAS 6X27 5CL 0;16;46;23;152
557;1611953;13;1080;3;26/05/2025;28/05/2025;4164485;3560070450848;2KG CUIS POULET PART DOS SIMPL;15;97;54;30
557;1611953;13;1080;3;26/05/2025;28/05/2025;4164494;3560070439409;400G FLT LIMAND MEUN MSC CRF E;12;41;19;12
557;1611953;13;1080;3;26/05/2025;28/05/2025;4165078;3560070495948;2 5 KG FRITES 9/9 SIMPL;12;25;10;4
557;1611953;13;1080;3;26/05/2025;28/05/2025;4213367;3560070499243;1KG FILET POULET SAUMURE SIMPL;24;109;65;24
557;1611953;13;1080;3;26/05/2025;28/05/2025;4314704;3560070529636;10X100G TRAN COLI ALASK SIMPL;12;29;19;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4318585;3560070543243;800G CROQUE POULET SIMPL;36;73;28;12
557;1611953;13;1080;3;26/05/2025;28/05/2025;4332191;3560070499748;10X80G SHS HALAL 15  CRF SEN;12;55;46;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4332192;3560070499809;810G BOULETT HAL 51 VDE CRFSEN;9;25;19;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4343072;3560070568833;600G EPINARDS HACHES BIO CRF;70;147;71;10
557;1611953;13;1080;3;26/05/2025;28/05/2025;4343073;3560070484447;600G POIREAUX EMINCES BIO CRF;16;70;58;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;4343075;3560070568864;600G CAROTTE RONDELLE BIO CRF;36;87;30;24
557;1611953;13;1080;3;26/05/2025;28/05/2025;4343080;3560070523696;600G POMME DT ALPHABET CRF;12;57;48;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;6598119;3560071172145;250G 2 PAVES  SAUMON ASC CRF;27;114;63;27
557;1611953;13;1080;3;26/05/2025;28/05/2025;6602154;3560071215798;400G NUGGETS VEGETARIEN CRF VG;18;42;26;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;6679383;5900130030630;272G BAT SALTED CARA AUSTRAL;24;43;21;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;6681228;3560071189051;600G FILET FLETAN MSC CRF EXT;10;47;20;20
557;1611953;13;1080;3;26/05/2025;28/05/2025;6701555;3415581571110;318G MINIPOT FAVORIT SELECT HD;24;43;22;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;6711781;3415581509717;324G MINIPOT HD SALTED CARAM;36;33;0;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;6711796;3415581545715;MINICUP HD CARAMEL COLLECTI;24;49;4;24
557;1611953;13;1080;3;26/05/2025;28/05/2025;6727243;3560071222451;450G ANANAS MORCEAUX CRF CLASS;10;39;22;10
557;1611953;13;1080;3;26/05/2025;28/05/2025;6728835;3560071223762;650G SALADE FRUITS EXOT  CRF;10;39;32;0
557;1611953;13;1080;3;26/05/2025;28/05/2025;6793671;3083681097658;500G H VERT BIO 100  FRANC BON;7;95;69;98
557;1611953;13;1080;3;26/05/2025;28/05/2025;6793672;3083681097627;500G P POIS BIO 100  FRANCAIS;21;111;72;182
557;1611953;13;1080;3;26/05/2025;28/05/2025;6806552;8710438116809;850G  KID SMILE MCCAIN;48;171;91;36
691;1611962;;1070;3;26/05/2025;28/05/2025;843366;3270190023128;4X125G CREM DESS VANIL CRF CLA;96;406;220;96
691;1611962;;1070;3;26/05/2025;28/05/2025;843367;3270190023142;12X125G CREM DESS PANACH CRF C;32;136;58;48
691;1611962;;1071;3;26/05/2025;28/05/2025;843380;3270190020936;1KG FROMAGE FRAIS 0 MG CRF CLA;240;659;424;0
691;1611962;;1070;3;26/05/2025;28/05/2025;843385;3270190026471;8X100G FR BLC VAN 2 5 MG CRF C;24;212;119;72
691;1611962;;1070;3;26/05/2025;28/05/2025;975507;3302741970107;300G PARMENT POISS /CIBOUL FMT;16;44;13;16
691;1611962;;1070;3;26/05/2025;28/05/2025;1104520;3270190025504;20CL CREM FRAICH EPAIS CRF BIO;30;186;99;60
691;1611962;;1070;3;26/05/2025;28/05/2025;1242243;3270190210542;8X100G FROM BLC 0  VANILLE CRF;42;153;66;48
691;1611962;;1070;3;26/05/2025;28/05/2025;1645325;3270190216803;4X100G PT POT CREM VANI CRF OR;56;186;69;64
691;1611962;;1070;3;26/05/2025;28/05/2025;1645326;3270190216810;4X100G PPC CHOCO CRF ORI;48;148;47;56
691;1611962;;1070;3;26/05/2025;28/05/2025;1851915;3302740483103;300G SAUMON ET PUREE BROCOLIS;12;45;10;24
691;1611962;;1070;3;26/05/2025;28/05/2025;1890210;3302740484100;300G CHILI CON CARNE BARQUETTE;16;64;29;20
691;1611962;;1070;3;26/05/2025;28/05/2025;2369005;3245412058776;4X125G YRT BIFIDUS NAT CFR CLA;24;91;33;36
691;1611962;;1071;3;26/05/2025;28/05/2025;7302160;3245415962407;2X140G BURGER XL CRF;78;223;70;78
691;1611962;;1071;3;26/05/2025;28/05/2025;7303699;3181238986148;FONDANT DE FAUX FILET X1 VBF;6;16;6;6
691;1611962;;1071;3;26/05/2025;28/05/2025;7307469;3245415959216;240G PAVE MARINE ECH X2 SV CRF;8;47;28;12
691;1611962;;1071;3;26/05/2025;28/05/2025;7307473;3245415959209;240G PAVE MARINE NAT X2 SV CRF;16;84;37;32
691;1611962;;1071;3;26/05/2025;28/05/2025;7514777;3245416010565;330G MERGUEZ X6 SIMPLE;8;33;19;8
691;1611962;;1071;3;26/05/2025;28/05/2025;7514780;3245416010589;400G CHAIR PORC S/V SIMPLE;16;49;19;16
691;1611962;;1071;3;26/05/2025;28/05/2025;7515126;3245416010572;660G MERGUEZ X12 SIMPLE;6;23;13;6
691;1611962;;1071;3;26/05/2025;28/05/2025;7534724;3245416011050;400G PC EMINCE SI;6;25;15;6
691;1611962;;1071;3;26/05/2025;28/05/2025;7534745;3245416011067;320G PC COTE FILET S/OS X4 SI;30;83;25;30
691;1611962;;1071;3;26/05/2025;28/05/2025;7534749;3245416011029;450G PC POITRINE TR S/OS X6 SI;24;60;14;24
691;1611962;;1071;3;26/05/2025;28/05/2025;7534753;3245416011012;280G PC COTE ECH S/OS X2 SI;42;114;45;30
691;1611962;;1071;3;26/05/2025;28/05/2025;7534761;3245416011005;400G PC COTE PREM A/OS X3 SI;24;55;21;12
691;1611962;;1071;3;26/05/2025;28/05/2025;2818313;3266980182571;900G CUISSE POULET JNE LR LOUE;32;96;50;16
691;1611962;;1070;3;26/05/2025;28/05/2025;2926029;3245413152527;300G LAITUE ICEBERG CRF;144;469;234;96
691;1611962;;1070;3;26/05/2025;28/05/2025;2929861;3245413157522;125G ROQUETTE CRF;60;248;108;84
691;1611962;;1071;3;26/05/2025;28/05/2025;2998646;3266980275891;210G AIGUILLETTE PLT BLC X6;144;428;182;108
691;1611962;;1071;3;26/05/2025;28/05/2025;2998648;3283440301389;210G AIGUILLETTE PLT JNE S/AT;72;234;94;72
691;1611962;;1071;3;26/05/2025;28/05/2025;3030798;3245413330338;300G X6 SAUCISSE VOLAIL CRF CL;18;79;21;42
691;1611962;;1071;3;26/05/2025;28/05/2025;3030810;3245413330352;300G MERGUEZ VOLAILLE X6 CRF C;24;64;0;42
691;1611962;;1071;3;26/05/2025;28/05/2025;3030813;3245413330383;760G 8 BROCHETTES DINDE CRF CL;42;103;27;36
691;1611962;;1071;3;26/05/2025;28/05/2025;3030825;3245413330499;780G PLAT BBQ S/ATM CRF CLA;16;33;6;12
691;1611962;;1070;3;26/05/2025;28/05/2025;3291930;3280223110077;175G LAITUE ICEBERG;24;90;45;24
691;1611962;;1071;3;26/05/2025;28/05/2025;3351346;3245413881410;380G BQ BROCH DDE X4 S/AT CRFC;18;38;4;18
691;1611962;;1071;3;26/05/2025;28/05/2025;3388349;3266980347000;750G MRCX POULET PAPRIKA S/ATM;4;19;12;4
691;1611962;;1070;3;26/05/2025;28/05/2025;843390;3270190020868;20CL SPEC LAIT 15 MG CRF CLA;240;526;293;0
691;1611962;;1071;3;26/05/2025;28/05/2025;843391;3270190020875;50CL SP LAIT CRE 15 MG CRF CLA;456;1148;701;0
691;1611962;;1070;3;26/05/2025;28/05/2025;843392;3270190020288;250G PLQ BEURRE DX CRF CLA;1080;2456;1390;0
691;1611962;;1070;3;26/05/2025;28/05/2025;843410;3270190021148;350G COULOMMIERS CRF CLASS;105;265;105;60
691;1611962;;1070;3;26/05/2025;28/05/2025;843420;3270190023104;150G CHEVRETTE 45 MG CARREFOUR;216;414;203;0
691;1611962;;1071;3;26/05/2025;28/05/2025;843454;3270190023678;2X100G LARDONS FUMES CRF CLASS;1140;2199;1069;0
691;1611962;;1070;3;26/05/2025;28/05/2025;843805;3270190023975;BRK 1L PJ ORANGE A/PULP CRF EX;72;178;109;0
691;1611962;;1070;3;26/05/2025;28/05/2025;1039473;3270190025566;250G PLQ BEURRE 1/2SEL CRF CLA;280;592;326;0
691;1611962;;1070;3;26/05/2025;28/05/2025;1041168;3270190025962;BRK 1L PJ MULTIVITAMINE CRF EX;84;165;84;0
691;1611962;;1070;3;26/05/2025;28/05/2025;1060521;3245390093769;300G SAUCISSON SEC ARDECHE RDF;60;125;70;0
691;1611962;;1071;3;26/05/2025;28/05/2025;1109385;3270190205678;6  OEUFS PLEIN AIR CRF ORIGI;400;616;30;192
691;1611962;;1071;3;26/05/2025;28/05/2025;1109658;3270190021179;X6 OEUFS CRF BIO;432;587;149;16
509;1611944;;1060;3;26/05/2025;27/05/2025;7430185;3560071442750;6X20CL LAIT AROM CHOCO CRF CL;12;75;40;24
509;1611944;;1060;3;26/05/2025;27/05/2025;7430838;4770608255886;SHE SF SAUCE 40X85G;3;9;6;4
509;1611944;;1060;3;26/05/2025;27/05/2025;7431938;3760336830296;300G GRANOLA CACAHUE BIO FUNKY;10;7;0;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7433931;3021762512522;12X90G POM'POTES FRUITS REGION;6;22;25;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7447462;8718951478800;PAIC VAISS CITRON 750ML;36;306;225;48
509;1611944;;1060;3;26/05/2025;27/05/2025;7449442;3660140958851;SAVANE POCKET MAX BARR' X7 210;36;68;69;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7449444;3660140958950;SAVANE POCKET MAX PEPIT' X7 21;36;78;72;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7451570;3560071415372;160G OLIVE VRTE DENOY CRF BIO;24;56;47;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7452552;3560071442187;88G BOUILLON CUBE VOL CRF BIO;228;218;0;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7456846;7322541497792;X28 SERV ULTRA REGUL  JP NANA;24;110;88;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7457775;3560071251505;125G PISTA GRILL SALEES CRF CL;198;165;0;0
509;1611944;;1060;3;26/05/2025;27/05/2025;7468812;3700260417170;1 35KG ULTIMA MINI ADULTE PLT;6;13;13;0
