EAN;TS_1_Mois;TS_2_Mois;TS_3_Mois;TS_Final;TS_1_Semaine;TS_Final_V2
7622210616043;;100%;100%;100%;;100%
7622210616050;;100%;100%;100%;;100%
7622210616067;;100%;100%;100%;;100%
7622210623799;96%;98%;99%;96%;;96%
7622210625243;;;100%;100%;;100%
7622210642523;0%;50%;67%;0%;;0%
7622210650115;100%;100%;100%;100%;;100%
7622210652478;100%;100%;100%;100%;100%;100%
7622210652515;97%;99%;99%;97%;100%;100%
7622210653314;100%;100%;100%;100%;;100%
7622210662521;;100%;100%;100%;;100%
7622210665522;;;100%;100%;;100%
7622210668288;100%;100%;100%;100%;;100%
7622210693266;;100%;100%;100%;;100%
7622210693280;;100%;100%;100%;;100%
7622210696861;100%;100%;97%;100%;100%;100%
7622210701336;100%;100%;100%;100%;;100%
7622210713711;;;100%;100%;;100%
7622210713780;100%;100%;100%;100%;100%;100%
7622210713803;100%;100%;99%;100%;100%;100%
7622210713889;100%;100%;100%;100%;;100%
7622210713902;100%;100%;100%;100%;100%;100%
7622210713926;100%;100%;100%;100%;;100%
7622210717870;100%;100%;100%;100%;;100%
7622210718594;100%;96%;98%;100%;;100%
7622210720566;100%;100%;99%;100%;100%;100%
7622210720580;100%;100%;100%;100%;100%;100%
7622210721662;0%;33%;50%;0%;;0%
7622210722256;0%;20%;33%;0%;;0%
7622210722522;0%;25%;36%;0%;;0%
7622210722621;0%;9%;17%;0%;0%;0%
7622210723178;100%;100%;100%;100%;;100%
7622210724519;100%;100%;84%;100%;100%;100%
7622210732118;90%;90%;90%;90%;67%;67%
7622210738752;;;100%;100%;;100%
7622210738769;100%;79%;15%;100%;;100%
7622210765352;100%;100%;100%;100%;100%;100%
7622210770714;100%;100%;100%;100%;100%;100%
7622210774101;;100%;100%;100%;;100%
7622210787712;100%;100%;100%;100%;;100%
7622210835529;;100%;100%;100%;;100%
7622210835543;;100%;100%;100%;;100%
7622210869616;100%;100%;100%;100%;100%;100%
7622210870766;100%;100%;100%;100%;100%;100%
7622210938169;;100%;100%;100%;;100%
7622210939883;;100%;100%;100%;;100%
7622210939890;;100%;100%;100%;;100%
7622210952172;;100%;100%;100%;;100%
7622210981349;100%;100%;98%;100%;;100%
7622210981356;100%;100%;100%;100%;100%;100%
7622210988768;100%;100%;100%;100%;;100%
7622210990891;;100%;100%;100%;;100%
7622210991140;;100%;100%;100%;;100%
7622210995025;100%;100%;100%;100%;100%;100%
7622210995049;100%;100%;100%;100%;100%;100%
7622210995063;100%;100%;100%;100%;100%;100%
7622210995087;100%;100%;96%;100%;100%;100%
7622210995100;100%;100%;100%;100%;100%;100%
7622210995124;100%;100%;100%;100%;;100%
7622300046408;100%;100%;100%;100%;100%;100%
7622300134532;100%;100%;100%;100%;100%;100%
7622300201784;100%;100%;100%;100%;100%;100%
7622300292508;100%;100%;100%;100%;100%;100%
7622300311902;100%;100%;100%;100%;100%;100%
7622300315269;100%;75%;86%;100%;;100%
7622300336738;100%;100%;100%;100%;100%;100%
7622300344757;100%;100%;100%;100%;;100%
7622300441937;100%;100%;100%;100%;100%;100%
7622300479664;;100%;100%;100%;;100%
7622300489427;100%;100%;100%;100%;;100%
7622300489434;100%;100%;100%;100%;;100%
7622300503079;100%;100%;100%;100%;100%;100%
7622300546083;100%;100%;100%;100%;100%;100%
7622300546106;;100%;100%;100%;;100%
7622300546120;100%;100%;100%;100%;100%;100%
7622300567606;100%;100%;100%;100%;100%;100%
7622300630676;100%;100%;100%;100%;100%;100%
7622300650353;100%;100%;100%;100%;100%;100%
7622300685782;97%;83%;73%;97%;100%;100%
7622300689124;100%;100%;100%;100%;100%;100%
7622300692506;100%;100%;99%;100%;;100%
7622300707637;;100%;100%;100%;;100%
7622300707880;100%;93%;94%;100%;100%;100%
7622300718435;100%;100%;100%;100%;;100%
7622300719302;100%;100%;82%;100%;;100%
7622300737955;;44%;13%;44%;;44%
7622300744663;;;100%;100%;;100%
7622300746742;100%;100%;100%;100%;;100%
7622300782443;100%;100%;100%;100%;;100%
7622300784751;100%;100%;100%;100%;100%;100%
7622400006753;100%;96%;96%;100%;100%;100%
7622400013928;100%;100%;100%;100%;100%;100%
7622400013935;100%;100%;100%;100%;100%;100%
7622400013942;100%;100%;100%;100%;100%;100%
7622400817199;;100%;100%;100%;;100%
7622400817410;;;100%;100%;;100%
7622400853210;100%;100%;29%;100%;100%;100%
7622400893094;100%;100%;100%;100%;100%;100%
7630040401920;;100%;100%;100%;;100%
7630040408295;73%;73%;73%;73%;100%;100%
7630040408493;100%;100%;100%;100%;100%;100%
7630040408592;100%;100%;100%;100%;100%;100%
7630040408639;100%;100%;100%;100%;100%;100%
7630294502510;75%;82%;80%;75%;100%;100%
7630294503999;100%;100%;100%;100%;100%;100%
7630311506873;;100%;100%;100%;;100%
7638900083071;100%;100%;100%;100%;;100%
7638900248357;100%;100%;100%;100%;;100%
7640175745844;100%;100%;100%;100%;;100%
7640427572518;;100%;100%;100%;;100%
7649989242419;;100%;100%;100%;;100%
7649989242426;;100%;100%;100%;;100%
7649989242433;;100%;100%;100%;;100%
7649989242440;;100%;100%;100%;;100%
7702018334919;0%;0%;0%;0%;0%;0%
7702018417759;100%;100%;100%;100%;;100%
7702018435630;;100%;100%;100%;;100%
7702018465552;100%;100%;100%;100%;100%;100%
7702018466689;100%;100%;100%;100%;;100%
7702018467266;100%;100%;100%;100%;;100%
7702018541775;100%;100%;100%;100%;;100%
7702018602070;;100%;100%;100%;;100%
7702018621255;100%;100%;100%;100%;100%;100%
7702018625093;;;100%;100%;;100%
7707284029002;;100%;100%;100%;;100%
7790387110234;0%;67%;80%;0%;;0%
7804320087016;85%;45%;31%;85%;100%;100%
8000040210041;95%;93%;95%;95%;100%;100%
8000040210058;100%;100%;100%;100%;;100%
8000070000179;100%;93%;92%;100%;;100%
8000070000520;23%;46%;61%;23%;23%;23%
8000070000698;;100%;100%;100%;;100%
8000070012882;100%;79%;73%;100%;100%;100%
8000070014114;100%;100%;100%;100%;;100%
8000070016699;100%;100%;100%;100%;;100%
8000070017719;60%;78%;83%;60%;100%;100%
8000070020559;100%;100%;100%;100%;;100%
8000070025035;100%;70%;61%;100%;100%;100%
8000070032866;100%;52%;58%;100%;100%;100%
8000070053861;;;100%;100%;;100%
8000070057647;100%;100%;100%;100%;;100%
8000070057784;;6%;24%;6%;;6%
8000070059122;100%;100%;100%;100%;;100%
8000070059153;;100%;100%;100%;;100%
8000070059191;;100%;100%;100%;;100%
8000070059214;;100%;100%;100%;;100%
8000070059313;100%;100%;100%;100%;100%;100%
8000070059337;100%;100%;100%;100%;100%;100%
8000070059351;100%;73%;84%;100%;;100%
8000070059375;100%;100%;100%;100%;;100%
8000070059399;100%;100%;100%;100%;;100%
8000070059412;100%;100%;100%;100%;100%;100%
8000070059436;;;70%;70%;;70%
8000070059498;100%;100%;100%;100%;100%;100%
8000070062153;100%;68%;76%;100%;;100%
8000070062306;;100%;100%;100%;;100%
8000070062405;26%;60%;70%;26%;0%;0%
8000070063143;;;100%;100%;;100%
8000070063334;100%;52%;51%;100%;;100%
8000070072541;100%;100%;100%;100%;;100%
8000070073029;100%;100%;100%;100%;;100%
8000070073128;100%;100%;100%;100%;;100%
8000070073142;100%;100%;100%;100%;;100%
8000070075207;100%;100%;100%;100%;;100%
8000070076266;0%;0%;0%;0%;0%;0%
8000070200098;100%;100%;100%;100%;;100%
8000070200111;;100%;100%;100%;;100%
8000070200289;100%;100%;100%;100%;100%;100%
8000070200302;;;100%;100%;;100%
8000070200326;58%;80%;86%;58%;29%;29%
8000070200340;88%;93%;94%;88%;40%;40%
8000070201248;19%;31%;43%;19%;30%;30%
8000070201422;49%;72%;81%;49%;0%;0%
8000300211368;100%;100%;100%;100%;;100%
8000300288292;;;100%;100%;;100%
8000300312102;100%;100%;100%;100%;;100%
8000300388428;;100%;100%;100%;;100%
8000320010118;100%;100%;100%;100%;100%;100%
8000353006188;33%;40%;50%;33%;50%;50%
8000368202605;100%;100%;100%;100%;100%;100%
8000368918742;100%;100%;100%;100%;;100%
8000380005918;;100%;100%;100%;;100%
8000380005949;;100%;100%;100%;;100%
8000380005963;;100%;100%;100%;;100%
8000380192618;;100%;100%;100%;;100%
8000428026653;100%;100%;100%;100%;100%;100%
8000430058765;100%;100%;100%;100%;;100%
8000430132014;100%;100%;100%;100%;;100%
8000430132267;100%;100%;100%;100%;;100%
8000430132564;100%;100%;100%;100%;;100%
8000430133172;100%;100%;100%;100%;;100%
8000430135268;100%;100%;100%;100%;;100%
8000430135718;87%;86%;86%;87%;67%;67%
8000430135985;100%;100%;100%;100%;100%;100%
8000430136029;100%;100%;100%;100%;100%;100%
8000430137866;100%;92%;96%;100%;;100%
8000430138719;100%;96%;97%;100%;100%;100%
8000430138870;100%;100%;100%;100%;;100%
8000430138931;100%;100%;100%;100%;100%;100%
8000430139495;91%;91%;91%;91%;67%;67%
8000430139501;100%;100%;100%;100%;100%;100%
8000430171013;100%;91%;93%;100%;100%;100%
8000430171464;;91%;91%;91%;;91%
8000430172010;100%;89%;93%;100%;100%;100%
8000430172096;92%;95%;82%;92%;100%;100%
8000430172430;100%;100%;100%;100%;100%;100%
8000430194036;;100%;100%;100%;;100%
8000430396225;;25%;25%;25%;;25%
8000430396249;100%;100%;100%;100%;;100%
8000430396263;0%;35%;35%;0%;;0%
8000430396300;;25%;25%;25%;;25%
8000430405095;0%;38%;38%;0%;;0%
8000430900231;100%;100%;100%;100%;100%;100%
8000500018828;;100%;100%;100%;;100%
8000500024065;;100%;100%;100%;;100%
8000500034743;0%;69%;79%;0%;;0%
8000500035184;;100%;100%;100%;;100%
8000500036952;100%;100%;100%;100%;100%;100%
8000500045497;100%;98%;98%;100%;100%;100%
8000500110683;100%;100%;100%;100%;100%;100%
8000500129890;;100%;100%;100%;;100%
8000500141601;;100%;100%;100%;;100%
8000500144985;;100%;100%;100%;;100%
8000500157985;;100%;100%;100%;;100%
8000500166697;100%;100%;100%;100%;100%;100%
8000500166758;100%;100%;100%;100%;100%;100%
8000500166789;100%;100%;100%;100%;100%;100%
8000500182567;;100%;100%;100%;;100%
8000500188620;100%;100%;100%;100%;100%;100%
8000500205341;100%;100%;100%;100%;100%;100%
8000500217078;100%;100%;100%;100%;;100%
8000500223369;100%;100%;99%;100%;;100%
8000500233917;;100%;100%;100%;;100%
8000500238899;;100%;100%;100%;;100%
8000500242612;100%;100%;100%;100%;;100%
8000500247150;;100%;100%;100%;;100%
8000500267103;100%;100%;100%;100%;100%;100%
8000500269169;100%;100%;100%;100%;;100%
8000500273296;0%;54%;63%;0%;;0%
8000500273883;100%;100%;100%;100%;100%;100%
8000500282069;;100%;100%;100%;;100%
8000500289877;100%;100%;100%;100%;;100%
8000500290392;100%;100%;100%;100%;;100%
8000500290408;;;100%;100%;;100%
8000500290415;100%;100%;100%;100%;100%;100%
8000500290484;100%;100%;100%;100%;100%;100%
8000500293744;;100%;100%;100%;;100%
8000500309469;100%;96%;97%;100%;100%;100%
8000500310397;100%;100%;100%;100%;100%;100%
8000500310427;80%;99%;100%;80%;100%;100%
8000500318287;;;100%;100%;;100%
8000500319895;100%;100%;100%;100%;100%;100%
8000500319925;100%;100%;100%;100%;100%;100%
8000500325384;100%;100%;100%;100%;;100%
8000500341872;100%;100%;100%;100%;100%;100%
8000500347652;100%;99%;99%;100%;;100%
8000500359488;100%;100%;100%;100%;100%;100%
8000500359556;100%;100%;100%;100%;;100%
8000500359617;100%;100%;100%;100%;;100%
8000500359884;100%;100%;100%;100%;;100%
8000500361252;;100%;100%;100%;;100%
8000500362266;100%;100%;100%;100%;;100%
8000500362303;100%;100%;100%;100%;;100%
8000500363492;100%;100%;100%;100%;;100%
8000500363539;100%;100%;100%;100%;100%;100%
8000500369944;;100%;100%;100%;;100%
8000500374429;;100%;100%;100%;;100%
8000500381540;100%;100%;100%;100%;100%;100%
8000500382202;;100%;100%;100%;;100%
8000500382431;;100%;100%;100%;;100%
8000500382769;100%;100%;100%;100%;100%;100%
8000500384664;100%;100%;100%;100%;100%;100%
8000500384718;100%;100%;100%;100%;100%;100%
8000500384794;100%;100%;100%;100%;;100%
8000500385807;100%;100%;100%;100%;100%;100%
8000500390078;;100%;100%;100%;;100%
8000500390771;;100%;100%;100%;;100%
8000500391228;100%;100%;100%;100%;100%;100%
8000500391471;;;100%;100%;;100%
8000500392669;;100%;100%;100%;;100%
8000500394106;;100%;100%;100%;;100%
8000500396438;100%;100%;100%;100%;;100%
8000500400142;;100%;100%;100%;;100%
8000500401064;100%;100%;100%;100%;;100%
8000500401163;100%;100%;100%;100%;;100%
8000500402597;100%;100%;100%;100%;100%;100%
8000500405598;100%;100%;100%;100%;;100%
8000500406267;100%;100%;100%;100%;;100%
8000500406298;100%;100%;100%;100%;;100%
8000500406427;100%;100%;100%;100%;;100%
8000500408162;;100%;100%;100%;;100%
8000500408582;;;100%;100%;;100%
8000500409534;;100%;100%;100%;;100%
8000500409558;;100%;100%;100%;;100%
8000500413654;100%;100%;100%;100%;100%;100%
8000500416693;100%;100%;100%;100%;100%;100%
8000500418420;;100%;100%;100%;;100%
8000500420928;;100%;100%;100%;;100%
8000500420973;;;100%;100%;;100%
8000500425183;100%;100%;100%;100%;100%;100%
8000500426449;100%;100%;100%;100%;;100%
8000500426494;100%;100%;100%;100%;;100%
8000500428214;100%;100%;100%;100%;;100%
8000500428313;100%;100%;100%;100%;;100%
8000500428917;100%;100%;100%;100%;;100%
8000500428948;;100%;100%;100%;;100%
8000500429556;;100%;100%;100%;;100%
8000500431269;100%;100%;100%;100%;100%;100%
8000500435472;100%;100%;100%;100%;;100%
8000500435557;100%;100%;100%;100%;;100%
8000500435618;100%;100%;100%;100%;;100%
8000500435670;100%;100%;100%;100%;100%;100%
8000500435731;100%;100%;100%;100%;100%;100%
8000500436967;100%;100%;100%;100%;100%;100%
8000500438671;;100%;100%;100%;;100%
8000500438749;;100%;100%;100%;;100%
8000500438794;;100%;100%;100%;;100%
8000500438848;;100%;100%;100%;;100%
8000500439364;;100%;100%;100%;;100%
8000500439395;;100%;100%;100%;;100%
8000500439470;100%;100%;100%;100%;;100%
8000500439500;;100%;100%;100%;;100%
8000500439852;;;100%;100%;;100%
8000500440605;;100%;100%;100%;;100%
8000500441961;;;100%;100%;;100%
8000500442012;;;100%;100%;;100%
8000500443576;100%;100%;100%;100%;;100%
8000500443590;100%;100%;100%;100%;100%;100%
8000500443866;100%;75%;75%;100%;;100%
8000500446966;0%;0%;0%;0%;0%;0%
8000500450918;100%;100%;100%;100%;100%;100%
8000920200025;100%;100%;100%;100%;;100%
8001010050544;;88%;88%;88%;;88%
8001060001329;100%;100%;100%;100%;100%;100%
8001060031715;67%;92%;95%;67%;;67%
8001060033221;;100%;100%;100%;;100%
8001060036420;;100%;100%;100%;;100%
8001060042513;;100%;100%;100%;;100%
8001060042520;;100%;100%;100%;;100%
8001060042537;;100%;100%;100%;;100%
8001090236258;100%;100%;100%;100%;100%;100%
8001090380210;100%;87%;88%;100%;;100%
8001090419996;0%;25%;40%;0%;;0%
8001090420435;0%;33%;50%;0%;;0%
8001090420770;100%;17%;38%;100%;;100%
8001090427380;100%;100%;100%;100%;;100%
8001090457882;;;100%;100%;;100%
8001090472694;100%;100%;100%;100%;100%;100%
8001090575166;;100%;100%;100%;;100%
8001090575494;;100%;100%;100%;;100%
8001090576033;;43%;51%;43%;;43%
8001090576316;;100%;100%;100%;;100%
8001090576491;;;100%;100%;;100%
8001090576651;;100%;100%;100%;;100%
8001090577092;;100%;100%;100%;;100%
8001090577184;;73%;62%;73%;;73%
8001090578471;;100%;100%;100%;;100%
8001090579737;;100%;100%;100%;;100%
8001090588647;0%;14%;29%;0%;;0%
8001090594662;0%;14%;17%;0%;;0%
8001090596666;0%;0%;20%;0%;;0%
8001090597120;0%;36%;41%;0%;;0%
8001090679611;100%;100%;100%;100%;;100%
8001090698346;;100%;100%;100%;;100%
8001090698384;;100%;100%;100%;;100%
8001090728951;;100%;100%;100%;;100%
8001090761187;100%;100%;100%;100%;;100%
8001090847621;;100%;100%;100%;;100%
8001090860422;;;100%;100%;;100%
8001090860477;;;100%;100%;;100%
8001090860699;;26%;63%;26%;;26%
8001090861481;;;100%;100%;;100%
8001090862433;;;100%;100%;;100%
8001090862440;;;100%;100%;;100%
8001090862488;;;100%;100%;;100%
8001090866516;;20%;77%;20%;;20%
8001090868206;;;100%;100%;;100%
8001090868732;;;100%;100%;;100%
8001090899071;100%;100%;100%;100%;;100%
8001090899101;100%;100%;100%;100%;;100%
8001090899194;100%;100%;100%;100%;;100%
8001090899224;96%;97%;98%;96%;;96%
8001090899255;100%;100%;100%;100%;;100%
8001090899286;85%;85%;85%;85%;;85%
8001090917577;;100%;100%;100%;;100%
8001090918444;;100%;100%;100%;;100%
8001090918505;;100%;100%;100%;;100%
8001100051017;;100%;100%;100%;;100%
8001230000787;100%;100%;100%;100%;100%;100%
8001230049533;100%;100%;100%;100%;;100%
8001250120076;100%;100%;100%;100%;;100%
8001250120120;;100%;100%;100%;;100%
8001250120342;100%;100%;100%;100%;100%;100%
8001250120410;;83%;83%;83%;;83%
8001420003406;;100%;100%;100%;;100%
8001480021402;100%;100%;100%;100%;;100%
8001585001040;100%;100%;100%;100%;100%;100%
8001585001224;100%;100%;98%;100%;100%;100%
8001620006559;;0%;0%;0%;;0%
8001665123068;100%;100%;100%;100%;100%;100%
8001665712842;;100%;100%;100%;;100%
8001665712859;100%;100%;100%;100%;100%;100%
8001665714327;;;90%;90%;;90%
8001665714334;;;100%;100%;;100%
8001665714358;;;88%;88%;;88%
8001665714365;;;73%;73%;;73%
8001665714372;;100%;100%;100%;;100%
8001665714396;;100%;100%;100%;;100%
8001665714426;;100%;100%;100%;;100%
8001665714440;;100%;97%;100%;;100%
8001665714587;;100%;100%;100%;;100%
8001665725170;100%;100%;100%;100%;100%;100%
8001665725712;98%;99%;100%;98%;100%;100%
8001665725729;100%;100%;100%;100%;100%;100%
8001665725736;;100%;100%;100%;;100%
8001665725743;;100%;100%;100%;;100%
8001665725750;100%;100%;100%;100%;100%;100%
8001665725767;;100%;100%;100%;;100%
8001665725774;;98%;99%;98%;;98%
8001665725781;;100%;100%;100%;;100%
8001665726573;100%;97%;97%;100%;100%;100%
8001665726580;100%;97%;97%;100%;100%;100%
8001665726597;100%;95%;95%;100%;100%;100%
8001665726603;100%;100%;100%;100%;100%;100%
8001665726610;50%;50%;50%;50%;100%;100%
8001665726627;100%;96%;96%;100%;100%;100%
8001665726634;100%;93%;93%;100%;100%;100%
8001665726641;100%;89%;89%;100%;100%;100%
8001665727006;100%;94%;94%;100%;100%;100%
8001665727013;100%;94%;94%;100%;100%;100%
8001665729390;100%;100%;100%;100%;;100%
8001665729444;100%;100%;100%;100%;100%;100%
8001665729451;100%;100%;100%;100%;100%;100%
8001665729468;100%;100%;99%;100%;100%;100%
8001665730563;58%;58%;58%;58%;0%;0%
8001720021018;100%;100%;100%;100%;;100%
8001770061088;;100%;100%;100%;;100%
8001770061118;;100%;100%;100%;;100%
8001770062207;;100%;100%;100%;;100%
8001770062405;;100%;100%;100%;;100%
8001770062443;;100%;100%;100%;;100%
8001841041360;71%;89%;92%;71%;33%;33%
8001841041391;50%;70%;72%;50%;100%;100%
8001841041421;100%;100%;100%;100%;;100%
8001841062624;100%;100%;100%;100%;;100%
8001841077949;100%;100%;100%;100%;;100%
8001841381428;100%;100%;100%;100%;;100%
8001841381459;100%;100%;100%;100%;;100%
8001841388724;71%;85%;89%;71%;100%;100%
8001841422596;100%;100%;100%;100%;100%;100%
8001841519777;100%;100%;100%;100%;100%;100%
8001841669649;100%;100%;100%;100%;100%;100%
8001841705477;100%;100%;100%;100%;100%;100%
8001841705552;100%;100%;100%;100%;;100%
8001841934846;;;100%;100%;;100%
8001841934907;;;100%;100%;;100%
8001841949086;;;100%;100%;;100%
8001868999132;100%;100%;100%;100%;100%;100%
8001929214419;100%;100%;100%;100%;;100%
8002200141745;100%;100%;100%;100%;100%;100%
8002230350285;100%;100%;100%;100%;100%;100%
8002230350582;100%;100%;100%;100%;100%;100%
8002270014901;100%;100%;100%;100%;100%;100%
8002270049941;86%;94%;97%;86%;100%;100%
8002270266799;100%;92%;94%;100%;100%;100%
8002270506796;100%;100%;100%;100%;100%;100%
8002270646898;0%;0%;6%;0%;0%;0%
8002270666674;100%;100%;100%;100%;100%;100%
8002270686665;100%;100%;100%;100%;100%;100%
8002270756832;100%;100%;100%;100%;100%;100%
8002270856839;68%;80%;85%;68%;25%;25%
8002270876776;58%;68%;80%;58%;100%;100%
8002270936760;100%;100%;100%;100%;100%;100%
8002470023147;27%;27%;27%;27%;100%;100%
8002470023727;22%;22%;22%;22%;100%;100%
8002470023765;16%;16%;16%;16%;87%;87%
8002470030879;0%;0%;0%;0%;0%;0%
8002470030923;15%;15%;15%;15%;29%;29%
8002710301356;100%;100%;100%;100%;100%;100%
8002710335146;87%;90%;84%;87%;0%;0%
8002710402008;100%;100%;100%;100%;100%;100%
8002793000504;100%;100%;100%;100%;100%;100%
8003340000350;;;100%;100%;;100%
8003340090177;100%;100%;100%;100%;100%;100%
8003340090337;;100%;100%;100%;;100%
8003340097244;100%;100%;100%;100%;100%;100%
8003340097336;;100%;100%;100%;;100%
8003340098470;;100%;100%;100%;;100%
8003340098487;;100%;100%;100%;;100%
8003340801278;;100%;100%;100%;;100%
8003340801292;100%;100%;100%;100%;;100%
