entrepot;EAN13;ifls;libelle article;Nombre Maxi Unités De Commande;pcb;ID;ID2;QteMaxUS
555;8000070059153;R33129;CN CAPS ALU 10X55G CLA N7 10CA;1;10;555-8000070059153;555-R33129;10
555;8000070059214;R29024;CN CAPS ALU 10X56G LUNGO 10CA;1;10;555-8000070059214;555-R29024;10
555;8000070059313;R24661;CN CAPS ALU 30X165G INT N9 8CA;1;8;555-8000070059313;555-R24661;8
555;8000070059337;R24660;CN CAPS ALU 30X165G CLA N7 8CA;1;8;555-8000070059337;555-R24660;8
555;8000070059351;R24662;CN CAPS ALU 30X168G LUNGO 8CA;1;8;555-8000070059351;555-R24662;8
555;8000070059375;R29027;CN CAPS ALU 30X165G PUI N11 8C;1;8;555-8000070059375;555-R29027;8
555;8000070059399;R24664;CN CAPS ALU 30X165G ESP BIO 8C;1;8;555-8000070059399;555-R24664;8
555;8000070059412;R29029;CN CAPS ALU 30X171G ESP DK 8CA;1;8;555-8000070059412;555-R29029;8
555;8000070059436;R29028;CN CAPS ALU 30X165G RIST 8CA;1;8;555-8000070059436;555-R29028;8
555;8000070059450;R70584;CN CAPS ALU 60X330G INT N9 4CA;1;4;555-8000070059450;555-R70584;4
555;8000070059474;R70598;CN CAPS ALU 60X330G CLA N7 4CA;1;4;555-8000070059474;555-R70598;4
555;8000070059498;R68597;CN CAPS ALU 60X336G LUNGO 4CA;1;4;555-8000070059498;555-R68597;4
555;8000070073876;W44335;200G MOULU TALES OF NAPOLI LVZ;1;12;555-8000070073876;555-W44335;12
555;8000070073890;W44124;200G MOULU TALES OF ROMA LVZ;1;12;555-8000070073890;555-W44124;12
555;8000070075207;V39849;168G X30 CAPS ICONIQUE CNOIRE;1;8;555-8000070075207;555-V39849;8
555;8000070075214;V39851;55G X10 CAPS T NAP;1;10;555-8000070075214;555-V39851;10
555;8000070075290;V39853;55G X10 CAPS T ROM;1;10;555-8000070075290;555-V39853;10
555;8000070075771;V39850;57G X10 CAPS CUV CARACT CNOIRE;1;10;555-8000070075771;555-V39850;10
555;8000070079601;W44349;2X250G MOULU PETIT DEJ CN;1;6;555-8000070079601;555-W44349;6
555;8000070080430;X75470;168G X30 NCC SOLIDAIRE CN;1;8;555-8000070080430;555-X75470;8
555;8000070200289;904851;250G CAFE MLU CLASSIC C.NOIRE;1;12;555-8000070200289;555-904851;12
555;8000070200326;909450;LT2X250G CFE MLU CLASSIC C.NOI;1;6;555-8000070200326;555-909450;6
555;8000070200340;909433;X LT3X250G CFE MLU CLASSI;1;4;555-8000070200340;555-909433;4
555;8000070201248;576125;420G X60DOS ESPRESSO CN N8;1;10;555-8000070201248;555-576125;10
555;8000070201422;576122;420G X60DOS CLASSIC 5 C.NOIR;1;10;555-8000070201422;555-576122;10
555;8000070201460;576029;250G X36DOS CORSE 7 CARTE NOIR;1;10;555-8000070201460;555-576029;10
555;8000070201484;576179;336G X48DOS CORSE 6 CARTE NOIR;1;10;555-8000070201484;555-576179;10
555;8000070201507;577691;250G X36DOS CLASSIC 5 CN;1;10;555-8000070201507;555-577691;10
555;8000070201521;576149;336G X48DOS CLASSIC 5 C.NOIR;1;10;555-8000070201521;555-576149;10
555;8000070017719;J96903;500G GRAINS ESP ITALIANO LAVAZ;1;12;555-8000070017719;555-J96903;12
555;8000070020559;N81545;1KG LVZ GRAIN ORO INTENSE 6CA;1;6;555-8000070020559;555-N81545;6
555;8000070025035;N21936;1KG GRAIN BARISTA PERFETTO LVZ;1;6;555-8000070025035;555-N21936;6
555;8000070038370;W44356;1000G GRAINS ESP BARIS INT LVZ;1;4;555-8000070038370;555-W44356;4
555;8000070057647;Q27983;1KG CN GRAIN BIO STD;1;6;555-8000070057647;555-Q27983;6
555;8000070062153;R77619;1KG CN GRAIN SECRETS NATURE;1;6;555-8000070062153;555-R77619;6
555;8000070062306;R68595;1KG LVZ GRAIN MAESTRO BIO;1;6;555-8000070062306;555-R68595;6
555;8000070062405;R75442;1KG CN GRAIN ESPRESSO 48CA;1;6;555-8000070062405;555-R75442;6
555;8000070063334;S08164;1KG CN GRAIN CLASSIC RFA;1;6;555-8000070063334;555-S08164;6
555;8000070067547;T24525;1KG GRAIN HONDURAS CN BIO;1;6;555-8000070067547;555-T24525;6
555;8000070068711;T24526;1KG GRAIN SECRET NATURE CN;1;6;555-8000070068711;555-T24526;6
555;8000070072534;U42867;LVZ GRAIN 250G NAPOLI STD 6CA;1;6;555-8000070072534;555-U42867;6
555;8000070072558;U42869;LVZ GRAIN 250G ROMA STD 6CA;1;6;555-8000070072558;555-U42869;6
555;8000070072657;U44207;500G GRAINS CUV DE CARACTERE;1;12;555-8000070072657;555-U44207;12
555;8000070076266;W44357;1000G GRAINS PETIT DEJ CN;1;6;555-8000070076266;555-W44357;6
555;8000070080096;W44200;500G GRAINS SOLIDAIRE CN;1;12;555-8000070080096;555-W44200;12
555;8000070200166;765062;250G CAFE GRAIN CARTE NOIRE;1;12;555-8000070200166;555-765062;12
555;8000070027442;W44287;500G GRAINS DECA LVZ;1;12;555-8000070027442;555-W44287;12
555;8000070200098;909341;LT2X250G CAF MLU DK N5 C.NOIRE;1;6;555-8000070200098;555-909341;6
555;8000070016675;102092;45G 25STICK INSTANT CLASSIC CN;1;16;555-8000070016675;555-102092;16
555;8000070016699;L28639;144G X80STICK CN INST CLASSIC;1;8;555-8000070016699;555-L28639;8
555;8000070044166;N45975;180G REFILL SOLUBLE CN;1;6;555-8000070044166;555-N45975;6
555;8000070046542;P63360;180G CN INSTANT JAR CLASSIC;1;6;555-8000070046542;555-P63360;6
555;3162780362253;W25927;0.415KG PREP MOELCHOC FRANCINE;1;10;555-3162780362253;555-W25927;10
560;8000070000179;666457;250G X36DOS DK 5 CARTE NOIR;1;10;560-8000070000179;560-666457;10
560;8000070000193;576274;250G X36DOS ESPR CLASSIC 8 CN;1;10;560-8000070000193;560-576274;10
560;8000070000216;577688;336G X48 DOS ESPR CLASSIC 8 CN;1;10;560-8000070000216;560-577688;10
560;8000070000520;576240;420G X60 DOSETTES CORSE 7 CN;1;10;560-8000070000520;560-576240;10
560;8000070000698;783607;LT2X250G CF ML DOUC INT CNOIR;1;6;560-8000070000698;560-783607;6
560;8000070012882;032498;2X250G ESPRESSO ITALIANO ML;1;10;560-8000070012882;560-032498;10
560;8000070014114;501325;2X250G MOULU BARISTA INTEN LVZ;1;10;560-8000070014114;560-501325;10
560;8000070014602;092321;250G MOULU BARISTA INTEN LVZ;1;20;560-8000070014602;560-092321;20
560;8000070020627;297543;2X250G MOULU QUALITA ORO LAVAZ;1;10;560-8000070020627;560-297543;10
560;8000070023970;L27914;LT2X250G MLU BIO C;1;6;560-8000070023970;560-L27914;6
560;8000070032835;382208;250G CAFE MOULU IL MATTINO;1;12;560-8000070032835;560-382208;12
560;8000070032866;382221;4X250G CAFE ML IL MATTINO;1;3;560-8000070032866;560-382221;3
560;8000070053465;T49633;LVZ CAP ALU 10X55G QO STD 10CA;1;10;560-8000070053465;560-T49633;10
560;8000070059122;R29022;CN CAPS ALU 10X55G INT N9 10CA;1;10;560-8000070059122;560-R29022;10
560;8000070059153;R33129;CN CAPS ALU 10X55G CLA N7 10CA;1;10;560-8000070059153;560-R33129;10
560;8000070059214;R29024;CN CAPS ALU 10X56G LUNGO 10CA;1;10;560-8000070059214;560-R29024;10
560;8000070059313;R24661;CN CAPS ALU 30X165G INT N9 8CA;1;8;560-8000070059313;560-R24661;8
560;8000070059337;R24660;CN CAPS ALU 30X165G CLA N7 8CA;1;8;560-8000070059337;560-R24660;8
560;8000070059351;R24662;CN CAPS ALU 30X168G LUNGO 8CA;1;8;560-8000070059351;560-R24662;8
560;8000070059375;R29027;CN CAPS ALU 30X165G PUI N11 8C;1;8;560-8000070059375;560-R29027;8
560;8000070059399;R24664;CN CAPS ALU 30X165G ESP BIO 8C;1;8;560-8000070059399;560-R24664;8
560;8000070059412;R29029;CN CAPS ALU 30X171G ESP DK 8CA;1;8;560-8000070059412;560-R29029;8
560;8000070059450;R70584;CN CAPS ALU 60X330G INT N9 4CA;1;4;560-8000070059450;560-R70584;4
560;8000070059474;R70598;CN CAPS ALU 60X330G CLA N7 4CA;1;4;560-8000070059474;560-R70598;4
560;8000070059498;R68597;CN CAPS ALU 60X336G LUNGO 4CA;1;4;560-8000070059498;560-R68597;4
560;8000070075207;V39849;168G X30 CAPS ICONIQUE CNOIRE;1;8;560-8000070075207;560-V39849;8
560;8000070075214;V39851;55G X10 CAPS T NAP;1;10;560-8000070075214;560-V39851;10
560;8000070075290;V39853;55G X10 CAPS T ROM;1;10;560-8000070075290;560-V39853;10
560;8000070079601;W44349;2X250G MOULU PETIT DEJ CN;1;6;560-8000070079601;560-W44349;6
560;8000070200289;904851;250G CAFE MLU CLASSIC C.NOIRE;1;12;560-8000070200289;560-904851;12
560;8000070200326;909450;LT2X250G CFE MLU CLASSIC C.NOI;1;6;560-8000070200326;560-909450;6
560;8000070200340;909433;X LT3X250G CFE MLU CLASSI;1;4;560-8000070200340;560-909433;4
560;8000070201248;576125;420G X60DOS ESPRESSO CN N8;1;10;560-8000070201248;560-576125;10
560;8000070201422;576122;420G X60DOS CLASSIC 5 C.NOIR;1;10;560-8000070201422;560-576122;10
560;8000070201484;576179;336G X48DOS CORSE 6 CARTE NOIR;1;10;560-8000070201484;560-576179;10
560;8000070201521;576149;336G X48DOS CLASSIC 5 C.NOIR;1;10;560-8000070201521;560-576149;10
560;8000070017719;J96903;500G GRAINS ESP ITALIANO LAVAZ;1;12;560-8000070017719;560-J96903;12
560;8000070020559;N81545;1KG LVZ GRAIN ORO INTENSE 6CA;1;6;560-8000070020559;560-N81545;6
560;8000070025035;N21936;1KG GRAIN BARISTA PERFETTO LVZ;1;6;560-8000070025035;560-N21936;6
560;8000070057647;Q27983;1KG CN GRAIN BIO STD;1;6;560-8000070057647;560-Q27983;6
560;8000070062153;R77619;1KG CN GRAIN SECRETS NATURE;1;6;560-8000070062153;560-R77619;6
560;8000070062405;R75442;1KG CN GRAIN ESPRESSO 48CA;1;6;560-8000070062405;560-R75442;6
560;8000070063334;S08164;1KG CN GRAIN CLASSIC RFA;1;6;560-8000070063334;560-S08164;6
560;8000070072534;U42867;LVZ GRAIN 250G NAPOLI STD 6CA;1;6;560-8000070072534;560-U42867;6
560;8000070072558;U42869;LVZ GRAIN 250G ROMA STD 6CA;1;6;560-8000070072558;560-U42869;6
560;8000070072657;U44207;500G GRAINS CUV DE CARACTERE;1;12;560-8000070072657;560-U44207;12
560;8000070076266;W44357;1000G GRAINS PETIT DEJ CN;1;6;560-8000070076266;560-W44357;6
560;8000070200166;765062;250G CAFE GRAIN CARTE NOIRE;1;12;560-8000070200166;560-765062;12
560;8000070200098;909341;LT2X250G CAF MLU DK N5 C.NOIRE;1;6;560-8000070200098;560-909341;6
560;8000070016675;102092;45G 25STICK INSTANT CLASSIC CN;1;16;560-8000070016675;560-102092;16
560;8000070016699;L28639;144G X80STICK CN INST CLASSIC;1;8;560-8000070016699;560-L28639;8
560;8000070044166;N45975;180G REFILL SOLUBLE CN;1;6;560-8000070044166;560-N45975;6
560;8000070046542;P63360;180G CN INSTANT JAR CLASSIC;1;6;560-8000070046542;560-P63360;6
560;3162780362253;W25927;0.415KG PREP MOELCHOC FRANCINE;1;10;560-3162780362253;560-W25927;10
619;8000070000179;666457;250G X36DOS DK 5 CARTE NOIR;1;10;619-8000070000179;619-666457;10
619;8000070000193;576274;250G X36DOS ESPR CLASSIC 8 CN;1;10;619-8000070000193;619-576274;10
619;8000070000216;577688;336G X48 DOS ESPR CLASSIC 8 CN;1;10;619-8000070000216;619-577688;10
619;8000070000520;576240;420G X60 DOSETTES CORSE 7 CN;1;10;619-8000070000520;619-576240;10
619;8000070000698;783607;LT2X250G CF ML DOUC INT CNOIR;1;6;619-8000070000698;619-783607;6
619;8000070012813;032494;250G ESPRESSO ITALIANO ML LAVA;1;20;619-8000070012813;619-032494;20
619;8000070012882;032498;2X250G ESPRESSO ITALIANO ML;1;10;619-8000070012882;619-032498;10
619;8000070014114;501325;2X250G MOULU BARISTA INTEN LVZ;1;10;619-8000070014114;619-501325;10
619;8000070014602;092321;250G MOULU BARISTA INTEN LVZ;1;20;619-8000070014602;619-092321;20
619;8000070020627;297543;2X250G MOULU QUALITA ORO LAVAZ;1;10;619-8000070020627;619-297543;10
619;8000070023970;L27914;LT2X250G MLU BIO C;1;6;619-8000070023970;619-L27914;6
619;8000070032835;382208;250G CAFE MOULU IL MATTINO;1;12;619-8000070032835;619-382208;12
619;8000070032866;382221;4X250G CAFE ML IL MATTINO;1;3;619-8000070032866;619-382221;3
619;8000070053465;T49633;LVZ CAP ALU 10X55G QO STD 10CA;1;10;619-8000070053465;619-T49633;10
619;8000070059122;R29022;CN CAPS ALU 10X55G INT N9 10CA;1;10;619-8000070059122;619-R29022;10
619;8000070059153;R33129;CN CAPS ALU 10X55G CLA N7 10CA;1;10;619-8000070059153;619-R33129;10
619;8000070059214;R29024;CN CAPS ALU 10X56G LUNGO 10CA;1;10;619-8000070059214;619-R29024;10
619;8000070059313;R24661;CN CAPS ALU 30X165G INT N9 8CA;1;8;619-8000070059313;619-R24661;8
619;8000070059337;R24660;CN CAPS ALU 30X165G CLA N7 8CA;1;8;619-8000070059337;619-R24660;8
619;8000070059351;R24662;CN CAPS ALU 30X168G LUNGO 8CA;1;8;619-8000070059351;619-R24662;8
619;8000070059375;R29027;CN CAPS ALU 30X165G PUI N11 8C;1;8;619-8000070059375;619-R29027;8
619;8000070059399;R24664;CN CAPS ALU 30X165G ESP BIO 8C;1;8;619-8000070059399;619-R24664;8
619;8000070059412;R29029;CN CAPS ALU 30X171G ESP DK 8CA;1;8;619-8000070059412;619-R29029;8
619;8000070059436;R29028;CN CAPS ALU 30X165G RIST 8CA;1;8;619-8000070059436;619-R29028;8
619;8000070059450;R70584;CN CAPS ALU 60X330G INT N9 4CA;1;4;619-8000070059450;619-R70584;4
619;8000070059474;R70598;CN CAPS ALU 60X330G CLA N7 4CA;1;4;619-8000070059474;619-R70598;4
619;8000070059498;R68597;CN CAPS ALU 60X336G LUNGO 4CA;1;4;619-8000070059498;619-R68597;4
619;8000070073876;W44335;200G MOULU TALES OF NAPOLI LVZ;1;12;619-8000070073876;619-W44335;12
619;8000070073890;W44124;200G MOULU TALES OF ROMA LVZ;1;12;619-8000070073890;619-W44124;12
619;8000070075207;V39849;168G X30 CAPS ICONIQUE CNOIRE;1;8;619-8000070075207;619-V39849;8
619;8000070075214;V39851;55G X10 CAPS T NAP;1;10;619-8000070075214;619-V39851;10
619;8000070075290;V39853;55G X10 CAPS T ROM;1;10;619-8000070075290;619-V39853;10
619;8000070075771;V39850;57G X10 CAPS CUV CARACT CNOIRE;1;10;619-8000070075771;619-V39850;10
619;8000070079601;W44349;2X250G MOULU PETIT DEJ CN;1;6;619-8000070079601;619-W44349;6
619;8000070080430;X75470;168G X30 NCC SOLIDAIRE CN;1;8;619-8000070080430;619-X75470;8
619;8000070200289;904851;250G CAFE MLU CLASSIC C.NOIRE;1;12;619-8000070200289;619-904851;12
619;8000070200326;909450;LT2X250G CFE MLU CLASSIC C.NOI;1;6;619-8000070200326;619-909450;6
619;8000070200340;909433;X LT3X250G CFE MLU CLASSI;1;4;619-8000070200340;619-909433;4
619;8000070201422;576122;420G X60DOS CLASSIC 5 C.NOIR;1;10;619-8000070201422;619-576122;10
619;8000070201460;576029;250G X36DOS CORSE 7 CARTE NOIR;1;10;619-8000070201460;619-576029;10
619;8000070201484;576179;336G X48DOS CORSE 6 CARTE NOIR;1;10;619-8000070201484;619-576179;10
619;8000070201507;577691;250G X36DOS CLASSIC 5 CN;1;10;619-8000070201507;619-577691;10
619;8000070201521;576149;336G X48DOS CLASSIC 5 C.NOIR;1;10;619-8000070201521;619-576149;10
619;8000070017719;J96903;500G GRAINS ESP ITALIANO LAVAZ;1;12;619-8000070017719;619-J96903;12
619;8000070020559;N81545;1KG LVZ GRAIN ORO INTENSE 6CA;1;6;619-8000070020559;619-N81545;6
619;8000070025035;N21936;1KG GRAIN BARISTA PERFETTO LVZ;1;6;619-8000070025035;619-N21936;6
619;8000070038370;W44356;1000G GRAINS ESP BARIS INT LVZ;1;4;619-8000070038370;619-W44356;4
619;8000070057647;Q27983;1KG CN GRAIN BIO STD;1;6;619-8000070057647;619-Q27983;6
619;8000070062153;R77619;1KG CN GRAIN SECRETS NATURE;1;6;619-8000070062153;619-R77619;6
619;8000070062306;R68595;1KG LVZ GRAIN MAESTRO BIO;1;6;619-8000070062306;619-R68595;6
619;8000070062405;R75442;1KG CN GRAIN ESPRESSO 48CA;1;6;619-8000070062405;619-R75442;6
619;8000070063334;S08164;1KG CN GRAIN CLASSIC RFA;1;6;619-8000070063334;619-S08164;6
619;8000070067547;T24525;1KG GRAIN HONDURAS CN BIO;1;6;619-8000070067547;619-T24525;6
